5,284
5,382
5,549
5,646
5,753
5,937
6,165
6,305
6,384
6,307
6,263
6,169
6,015
5,761
5,474
5,128
4,769
4,582
4,352
4,164
4,040
3,929
3,852
3,796
3,752
3,705
3,707
3,761
3,851
4,114
4,454
5,064
5,639
6,116
6,300
6,242
6,128
5,977
5,798
5,678
5,579
5,482
5,417
5,333
5,284
5,231
5,196
5,141
5,150
5,205
5,338
5,445
5,605
5,791
6,056
6,286
6,406
6,286
6,171
5,981
5,774
5,559
5,273
4,953
4,623
4,438
4,232
4,076
3,966
3,870
3,781
3,726
3,680
3,660
3,662
3,695
3,781
3,990
4,318
4,860
5,398
5,877
6,039
5,955
5,838
5,677
5,504
5,363
5,275
5,191
5,131
5,022
4,960
4,930
4,895
4,882
4,873
4,904
4,987
5,099
5,247
5,448
5,693
5,879
5,993
5,885
5,760
5,582
5,369
5,141
4,915
4,658
4,372
4,211
4,022
3,865
3,789
3,711
3,622
3,567
3,528
3,511
3,508
3,530
3,608
3,837
4,145
4,655
5,130
5,554
5,721
5,712
5,618
5,486
5,325
5,199
5,133
4,946
4,887
4,914
4,951
4,871
4,867
4,878
4,895
4,947
5,049
5,165
5,242
5,355
5,538
5,694
5,850
5,749
5,580
5,409
5,221
4,995
4,749
4,477
4,247
4,107
3,927
3,770
3,653
3,559
3,474
3,416
3,378
3,355
3,341
3,385
3,452
3,675
3,968
4,409
4,866
5,326
5,558
5,531
5,426
5,319
5,223
5,140
5,079
5,019
4,970
4,918
4,882
4,883
4,833
4,792
4,775
4,786
4,842
4,881
4,928
4,980
5,092
5,223
5,380
5,291
5,127
4,951
4,792
4,630
4,488
4,304
4,111
4,009
3,847
3,694
3,577
3,472
3,372
3,301
3,264
3,244
3,229
3,269
3,325
3,453
3,596
3,798
3,973
4,205
4,448
4,670
4,836
4,936
4,950
4,889
4,798
4,675
4,578
4,517
4,459
4,396
4,325
4,289
4,279
4,317
4,370
4,442
4,554
4,686
4,866
5,088
5,290
5,222
5,044
4,868
4,743
4,605
4,529
4,381
4,211
4,125
3,955
3,794
3,634
3,512
3,443
3,372
3,326
3,306
3,286
3,300
3,315
3,422
3,551
3,732
3,864
4,058
4,283
4,534
4,712
4,821
4,818
4,793
4,720
4,661
4,589
4,542
4,468
4,417
4,356
4,334
4,348
4,399
4,464
4,550
4,722
4,909
5,175
5,412
5,531
5,448
5,292
5,148
4,962
4,774
4,568
4,299
4,060
3,945
3,782
3,657
3,571
3,483
3,428
3,401
3,382
3,375
3,382
3,421
3,503
3,738
4,073
4,635
5,177
5,677
5,986
6,000
5,913
5,820
5,716
5,589
5,593
5,488
5,449
5,406
5,355
5,370
5,350
5,306
5,275
5,309
5,420
5,588
5,808
6,011
6,213
6,319
6,448
6,329
6,170
5,993
5,760
5,493
5,200
4,842
4,496
4,331
4,139
3,971
3,866
3,758
3,678
3,607
3,573
3,560
3,562
3,612
3,707
3,949
4,273
4,801
5,364
5,869
6,065
6,048
5,900
5,711
5,556
5,435
5,344
5,270
5,213
5,154
5,094
5,080
5,026
4,987
4,961
4,994
5,112
5,190
5,309
5,453
5,645
5,867
6,098
6,033
5,894
5,736
5,547
5,322
5,064
4,758
4,479
4,311
4,106
3,953
3,843
3,723
3,642
3,587
3,582
3,575
3,593
3,639
3,702
3,960
4,305
4,834
5,401
5,901
6,112
6,046
5,870
5,686
5,507
5,397
5,313
5,230
5,161
5,089
5,010
4,957
4,898
4,870
4,854
4,873
4,967
5,032
5,116
5,224
5,395
5,604
5,858
5,814
5,676
5,526
5,353
5,157
4,920
4,652
4,396
4,116
4,049
3,896
3,782
3,679
3,599
3,536
3,482
3,464
3,468
3,526
3,615
3,855
4,175
4,674
5,189
5,698
5,975
5,973
5,827
5,695
5,535
5,351
5,319
5,240
5,223
5,171
5,157
5,135
5,093
5,075
5,066
5,098
5,209
5,317
5,432
5,536
5,682
5,835
6,028
5,975
5,829
5,691
5,510
5,286
5,020
4,740
4,456
4,306
4,113
3,955
3,825
3,716
3,630
3,580
3,549
3,534
3,543
3,587
3,661
3,888
4,211
4,688
5,189
5,689
5,985
6,014
5,882
5,749
5,593
5,471
5,361
5,270
5,168
5,096
5,054
5,037
4,987
4,933
4,890
4,906
4,972
5,021
5,079
5,156
5,298
5,447
5,736
5,689
5,542
5,375
5,213
5,032
4,827
4,603
4,407
4,280
4,109
3,969
3,842
3,697
3,594
3,525
3,490
3,456
3,445
3,470
3,526
3,653
3,826
4,022
4,217
4,440
4,636
4,839
4,959
4,987
4,944
4,872
4,746
4,648
4,554
4,461
4,391
4,327
4,270
4,235
4,238
4,276
4,314
4,374
4,492
4,642
4,793
4,987
5,181
5,117
4,974
4,810
4,694
4,572
4,419
4,261
4,093
4,035
3,907
3,727
3,588
3,468
3,367
3,285
3,266
3,259
3,280
3,359
3,448
3,581
3,694
3,834
3,996
4,212
4,425
4,556
4,627
4,684
4,657
4,612
4,556
4,512
4,446
4,381
4,330
4,307
4,281
4,307
4,323
4,373
4,465
4,558
4,661
4,744
4,839
4,929
5,048
4,982
4,823
4,647
4,439
4,209
3,983
3,827
3,669
0
0
3,542
3,426
3,337
3,263
3,211
3,174
3,162
3,153
3,191
3,266
3,460
3,727
4,152
4,624
5,088
5,363
5,463
5,410
5,290
5,205
5,164
5,123
5,100
5,047
4,994
4,966
4,959
4,933
4,924
4,932
4,949
5,029
5,079
5,150
5,239
5,361
5,371
5,384
5,355
5,354
5,252
5,096
4,918
4,701
4,422
4,165
3,995
3,814
3,669
3,536
3,441
3,363
3,310
3,248
3,265
3,239
3,267
3,344
3,548
3,805
4,230
4,701
5,228
5,531
5,598
5,459
5,358
5,248
5,124
5,137
5,095
5,067
5,029
5,015
5,003
4,969
4,947
4,958
5,023
5,164
5,256
5,371
5,489
5,577
5,566
5,576
5,529
5,520
5,408
5,257
5,074
4,879
4,598
4,325
4,161
3,963
3,782
3,645
3,528
3,446
3,404
3,380
3,353
3,340
3,374
3,455
3,685
3,935
4,370
4,895
5,432
5,744
5,801
5,699
5,567
5,450
5,338
5,255
5,231
5,185
5,095
5,054
5,026
4,985
4,947
4,929
4,963
5,022
5,018
5,066
5,103
5,166
5,155
5,219
5,265
5,397
5,357
5,251
5,085
4,880
4,600
4,328
4,147
3,958
3,790
3,667
3,566
3,480
3,417
3,381
3,344
3,352
3,400
3,463
3,667
3,943
4,392
4,902
5,442
5,788
5,860
5,749
5,613
5,465
5,348
5,274
5,205
5,142
5,073
5,027
5,014
4,972
4,931
4,923
4,933
5,021
5,064
5,094
5,123
5,178
5,180
5,235
5,268
5,403
5,386
5,277
5,096
4,901
4,627
4,356
4,189
3,988
3,818
3,696
3,584
3,508
3,445
3,408
3,373
3,355
3,378
3,470
3,672
3,917
4,374
4,874
5,397
5,730
5,865
5,766
5,668
5,549
5,447
5,361
5,266
5,197
5,104
5,044
4,979
4,935
4,883
4,856
4,851
4,891
4,911
4,930
4,961
5,007
5,007
5,092
5,117
5,173
5,130
5,002
4,852
4,671
4,462
4,245
4,109
3,915
3,741
3,621
3,545
3,456
3,368
3,336
3,325
3,306
3,321
3,354
3,499
3,651
3,845
4,028
4,211
4,445
4,652
4,838
4,952
4,977
4,936
4,846
4,760
4,679
4,583
4,501
4,436
4,366
4,321
4,286
4,288
4,302
4,337
4,395
4,472
4,545
4,571
4,641
4,686
4,806
4,807
4,723
4,584
4,442
4,259
4,104
4,001
3,848
3,691
3,596
3,510
3,431
3,372
3,325
3,293
3,291
3,295
3,325
3,415
3,531
3,679
3,816
3,970
4,177
4,440
4,644
4,815
4,917
4,955
4,945
4,953
4,876
4,788
4,733
4,618
4,538
4,520
4,507
4,517
4,543
4,635
4,751
4,902
5,031
5,089
5,150
5,218
5,296
5,257
5,175
5,026
4,826
4,552
4,284
4,113
3,915
3,761
3,643
3,540
3,461
3,416
3,374
3,354
3,370
3,406
3,477
3,649
3,920
4,371
4,836
5,244
5,507
5,682
5,723
5,660
5,540
5,413
5,311
5,261
5,218
5,159
5,106
5,072
5,013
4,989
4,979
4,988
5,016
5,036
5,106
5,161
5,276
5,284
5,315
5,350
5,432
5,378
5,235
5,038
4,819
4,626
4,326
4,129
3,933
3,763
3,629
3,514
3,441
3,397
3,380
3,366
3,360
3,400
3,462
3,665
3,920
4,382
4,846
5,252
5,519
5,631
5,609
5,476
5,356
5,202
5,189
5,128
5,070
5,001
4,955
4,928
4,881
4,857
4,857
4,871
4,898
4,922
4,964
5,005
5,060
5,054
5,090
5,104
5,215
5,216
5,102
4,924
4,724
4,476
4,201
4,030
3,845
3,669
3,572
3,479
3,405
3,320
3,285
3,271
3,274
3,327
3,399
3,575
3,831
4,231
4,663
5,072
5,354
5,492
5,476
5,419
5,320
5,217
5,148
5,083
5,017
4,914
4,876
4,853
4,785
4,730
4,718
4,746
4,770
4,798
4,835
4,870
4,932
4,928
4,949
4,990
5,115
5,135
5,024
4,839
4,643
4,427
4,192
4,019
3,828
3,660
3,548
3,428
3,347
3,302
3,304
3,268
3,243
3,300
3,383
3,604
3,862
4,310
4,734
5,159
5,441
5,578
5,619
5,568
5,474
5,355
5,259
5,209
5,155
5,084
5,042
4,976
4,957
4,918
4,911
4,926
4,955
4,985
5,037
5,100
5,176
5,180
5,275
5,307
5,381
5,359
5,227
5,038
4,831
4,584
4,361
4,205
4,035
3,862
3,751
3,641
3,551
3,490
3,446
3,431
3,427
3,472
3,553
3,762
4,027
4,449
4,830
5,218
5,503
5,649
5,676
5,625
5,513
5,393
5,309
5,222
5,179
5,096
5,008
4,964
4,895
4,835
4,822
4,851
4,868
4,891
4,928
4,949
5,001
4,972
4,981
4,977
5,060
5,034
4,928
4,786
4,614
4,438
4,236
4,110
3,933
3,779
3,647
3,527
3,431
3,376
3,314
3,290
3,281
3,297
3,316
3,419
3,558
3,739
3,899
4,114
4,354
4,605
4,816
4,962
5,015
4,965
4,885
4,876
4,815
4,758
4,690
4,613
4,549
4,534
4,561
4,598
4,644
4,682
4,778
4,912
4,993
5,040
5,028
5,022
5,018
4,933
4,824
4,669
4,534
4,347
4,163
4,062
3,911
3,752
3,628
3,495
3,376
3,320
3,267
3,238
3,247
3,278
3,319
3,415
3,518
3,657
3,774
3,926
4,139
4,404
4,582
4,754
4,871
4,880
4,873
4,869
4,824
4,790
4,723
4,642
4,586
4,536
4,531
4,570
4,609
4,660
4,763
4,882
5,015
5,039
5,056
5,030
5,049
4,986
4,874
4,707
4,498
4,303
4,084
3,956
3,832
3,690
3,590
3,487
3,413
3,365
3,316
3,300
3,315
3,349
3,432
3,637
3,894
4,302
4,710
5,084
5,384
5,549
5,602
5,533
5,523
5,436
5,349
5,317
5,156
5,115
5,190
5,172
5,122
5,105
5,103
5,141
5,186
5,229
5,289
5,353
5,436
5,422
5,428
5,416
5,428
5,356
5,219
5,032
4,784
4,527
4,275
4,117
3,946
3,793
3,681
3,587
3,516
3,448
3,404
3,382
3,387
3,425
3,516
3,728
3,974
4,391
4,787
5,170
5,435
5,551
5,565
5,500
5,394
5,301
5,217
5,170
5,112
5,062
5,023
5,012
4,972
4,954
4,964
4,997
5,019
5,038
5,088
5,135
5,210
5,183
5,196
5,175
5,241
5,208
5,097
4,909
4,730
4,491
4,237
4,083
3,893
3,727
3,617
3,505
3,428
3,370
3,336
3,320
3,327
3,369
3,432
3,652
3,896
4,283
4,673
5,053
5,319
5,461
5,543
5,489
5,421
5,352
5,300
5,259
5,204
5,149
5,106
5,076
5,026
4,999
4,975
4,996
5,000
5,039
5,098
5,143
5,215
5,212
5,211
5,187
5,250
5,284
5,203
5,044
4,860
4,604
4,353
4,172
3,971
3,808
3,685
3,575
3,498
3,453
3,381
3,392
3,391
3,424
3,495
3,706
3,978
4,425
4,844
5,249
5,499
5,597
5,576
5,505
5,398
5,277
5,194
4,985
4,914
4,937
4,942
4,903
4,843
4,813
4,802
4,832
4,866
4,852
4,876
4,910
4,983
4,992
4,988
5,002
5,112
5,171
5,105
4,933
4,729
4,499
